真实房价,预测房价
10020000,6193157.52
1201500,2177128.34
1806000,4890428.4
4655000,3820181.17
750000,1576305.92
1131100,1607973.2
6394000,5959072.47
399600,1060071.5
3556600,1601228.02
622900,-377983.68
7282000,4925488.91
1015600,1545835.51
4666000,4299476.37
2571800,3541651.86
598000,1372570.52
1000200,603767.75
2834600,5703008.98
5432000,3468610.62
1201500,1914279.49
3175000,3660800.65
2457200,5170627.71
900100,625348.77
415000,-144563.62
1343500,1650516.91
1154200,1371673.7
1379000,2252015.46
3656000,3083796.65
1024000,1895023.88
1069500,1233984.55
1959600,683951.43
4322000,2970060.19
861600,629518.26
3351200,1093136.39
692400,1600117.46
1038200,1857437.6
1785600,1565063.43
3330400,3297485.1
3493200,5938620.61
4159200,5039811.34
3722600,2930788.31
5284000,5427961.38
456000,-285631.66
1108000,1180140.58
714000,1228221.83
1272500,1839678.06
1441200,2855541.9
484300,84906.9
2760600,3022275.1
2176000,3136208.82
676800,1493777.51
570000,1413469.7
3804000,3903527.46
861600,684478.23
1339000,1382332.07
3493200,2237404.96
5173000,6722481.13
2273600,459205.27
1377500,405451.7
1485500,2281525.07
2538000,4921125.44
3841000,5101901.18
2768000,5481656.11
1002000,1626095.28
2316600,5028006.11
1954000,4101562.41
8688000,5682397.59
908400,1142028.29
3693000,4146761.43
2464600,3905786.05
2386000,3407094.78
1170000,4800920.61
16370000,8705028.05
515100,1309821.85
8010000,6473533.3
577200,1532459.94
3545000,3438602.94
4766000,3996094.07
5432000,6133655.62
775500,1288359.66
924600,2355016.71
642000,1798822.69
784600,71830.47
1383600,1611081.09
1974000,1935366.94
3656000,3408628.38
704500,928470.93
953000,983098.4
2017200,1074178.81
960100,2282301.84
661400,1581119.26
1272500,1100494.24
1414500,3638151.81
584400,-208759.67
607500,260554.42
6771200,6259040.99
3471000,2930788.31
3863200,5168708.88
1218000,776741.22
1024000,2411825.52
4285000,4465171.43
9798000,6460565.92
2324000,4017519.08
7134000,4484017.53
5269200,4663106.32
5617000,4469752.48
6034000,6025723.6
1110000,1605779.26
1916500,726787.99
5210000,4866439.35
2494000,3004393.94
2598800,3415936.57
930900,1548833.03
1477600,1347303.28
4470000,4237038.94
4248000,4289739.35
661400,469184.27
2538600,2778402.46
10390000,5334097.13
1277400,1476342.51
4174000,3569754.14
1770200,1952920.14
1108000,1049699.8
845430,1064874.78
6290400,6264383.47
1454500,744097.43
4381200,3748486.95
441800,-361821.43
2424000,3092119.25
775500,2277465.51
3545000,5101724.6
1909200,1567635.28
3722600,3950411.01
569600,2069348.92
14297200,5876693.84
1088400,1281594.69
1080800,2055106.06
1801000,2210913.06
879600,1610602.85
663600,11462.56
3352600,4449981.32
5861200,5054419.21
1199200,2054650.39
992500,980729.25
2089000,2324575.69
1485300,1905372.36
3032000,3479659.6
1344800,4702738.35
1347200,2456321.63
846500,1064706.64
1293800,2154723.84
7800000,6516590.35
7245000,5061992.31
757200,1324796.37
992500,523879.87
1066600,2313114.07
5202600,5038097.03
775360,1542622.25
4544000,5594462.9
3169200,1354981.94
622900,163939.54
1724000,2230619.23
1724000,1887262.76
865200,1522407.76
2842000,3813516.93
1185000,1021232.46
1695000,5230589.49
714000,1576305.92
5502000,3451876.86
3197200,3778675.59
647700,914035.21
4233200,5268712.76
4018600,3797500.65
799230,1436621.27
2862900,1441848.84
420500,1418750.04
742800,1596884.79
822000,1427347.05
1030800,1526842.27
2620000,3922995.25
1251200,1993412.51
725800,828136.16
10760000,6465822.15
3656000,4479760.54
7282000,4459695.54
652160,837491.05
1556500,2145108.6
1002000,923809.75
1311600,217430.75
1379000,2303741.36
1288000,2375516.85
684500,1574653.59
803850,1668840.45
1931800,3309625.68
5091600,3563155.0
13178000,5854689.41
3471000,5419607.3
18270000,6594605.11
2901200,4663193.8
3602000,4428063.12
1801000,1654914.4
646000,738087.59
6262000,3522104.76
721200,18960.68
3222000,4103757.48
4810400,4594800.31
10538000,5876617.81
4894000,3530934.95
2546000,4799754.68
10290000,6837099.82
4988000,4462711.22
761300,1898162.69
1843000,3556486.76
2842000,5744270.04
2386000,4595007.25
1390800,1598021.62
2472000,2872171.22
1343500,2017367.2
917500,1590058.02
6098000,6820108.56
1554600,1819645.22
476600,363306.21
6320000,5629199.64
361200,489381.84
3989000,3866448.41
519900,-1022126.13
725800,-280723.81
1932800,915697.89
676800,1532531.4
1698500,1774998.54
2398000,4753135.57
1769000,4539911.31
2730000,1228670.73
2953000,5970098.0
1450000,2270992.58
1201500,2045734.49
6431000,2748539.08
1131100,1724382.46
598800,1157839.67
5002800,3927332.74
1071120,1146807.2
3012200,5096019.07
145200,609389.39
26670000,6010883.69
951600,128147.55
2449200,1627024.08
1185000,1450485.82
4159200,4616023.84
1009800,2280321.96
822000,2406850.26
792300,1401958.5
2218800,5006754.04
853600,1240686.97
2024300,1513455.74
2879000,3535125.28
3937200,4553398.89
1077200,1673585.37
915500,1375182.43
3715200,3608240.35
951600,-372812.52
5730000,3498293.21
1477600,1597393.19
1362000,3097064.14
882000,1054134.26
1192700,4613765.01
3730000,4549110.34
1464200,1834611.54
1146500,484687.65
2415600,2361969.78
3101000,4688142.18
3878000,2811105.84
2657000,4560946.34
1100300,856593.36
6379200,4246654.19
2494000,2438723.75
562500,746136.38
3323000,3558827.22
1158900,151426.9
901200,-83680.3
4290000,1602570.3
1045300,2207693.19
5062000,3362767.95
2910000,3868206.41
1428600,5014946.64
692200,77360.46
4581000,5504902.68
2190000,2901989.14
613660,192606.84
515100,556134.65
1535200,368820.88
5876000,5596007.98
2812400,4087323.01
930000,-127193.1
2509000,4610768.78
20750000,7263129.88
3360000,3238281.26
1976200,3983117.02
8096000,2557244.26
5638800,5075507.27
1724000,1747008.7
2753200,4856649.32
2550500,2589083.15
1200400,644570.88
1939200,2944984.61
1182000,924366.44
1939200,4163370.56
21310000,6043942.37
2301800,3505689.67
13239000,5252495.96
707600,1276844.55
7800000,5504263.34
1491600,-395781.99
1955000,1854788.85
4590000,6033016.84
3419200,3370516.27
1650000,1131819.29
739290,1308127.15
1791200,3729985.7
1293800,2154723.84
3868000,3671015.24
1493000,893194.16
3803000,4306371.21
534000,-300174.64
7134000,3356319.97
1340400,1306162.76
4906600,4063421.37
1339000,3691535.49
775500,315670.57
545900,1550927.81
1343500,1665764.62
1639300,2481885.82
3278600,5038180.76
1769500,2205999.19
2168600,3282044.99
1031000,898929.67
3222000,1831031.37
1184230,1986659.29
3419200,5637693.22
2799000,663414.6
10062000,6367749.95
3225000,386395.57
1991000,4124923.46
1878000,1926066.2
1290000,2402842.18
5772400,3368204.21
1506800,490270.45
1968800,3717331.17
1369800,953464.47
1030800,1331736.12
3952000,5730496.36
1428700,2434921.5
498600,-88202.53
2361000,4358993.72
2435000,4535292.88
2250000,4658047.02
6660400,5129705.52
627600,1501345.84
5935200,4052712.08
1769000,2864171.06
2235200,4630331.34
825200,1636323.51
811000,1641363.46
2074400,3071810.17
1876000,2168920.14
3374000,5535647.83
884700,1726958.24
21860000,5494909.54
2620000,5571606.91
3863200,4642596.25
2620000,4270590.03
2340400,3554268.25
649200,1448846.19
3175000,4233510.98
1398000,486522.3
4470000,2381753.81
1325000,6050059.71
1865200,2732011.64
1982500,2102519.69
2553200,4032504.88
3602000,4600187.66
775500,475942.6
4766000,5491724.67
3803000,2199957.16
3450000,4108364.58
1300500,1462596.76
7422600,5499286.55
3722000,893069.65
1223500,1572259.9
2870000,1080906.73
915500,884712.97
599800,358638.85
6216400,4986291.72
330300,840915.51
5580000,3496074.42
822000,485995.33
4361000,2094334.53
953000,1372092.28
1304450,1777340.76
1347200,1793572.45
7622400,5698240.56
2250000,4253960.9
1400300,1862947.47
1030800,1078683.45
2160000,2867031.9
3952000,3541298.22
3693000,6161947.72
1917000,3736435.04
1556500,2174321.43
1769000,3641293.64
924600,1288359.66
2916000,4056848.67
2050200,6159757.79
2753200,5435254.64
12980000,8192093.26
1308200,1115267.85
3744800,5750522.48
1229900,892815.15
7282000,4170599.74
1300500,1183527.38
2378400,3036972.7
1414500,1648308.13
2067600,2009816.72
2768000,5600719.48
7689000,3426631.57
796800,1912923.26
1663000,583746.65
3071500,1903000.81
606000,-315986.02
1339000,1024045.69
2182800,2616373.39
2620000,2138145.79
2386000,4706085.08
1300500,1608723.58
534100,1426358.22
1146000,1589860.63
1454500,2123654.42
4988000,4260850.49
3804000,5214819.41
7267200,4624114.45
3278600,1506779.15
3738800,4080581.83
4285000,4484877.59
555400,2929141.24
4322000,2876099.24
1343500,1881898.83
9280000,6224766.12
1658000,3163672.62
3952000,5671366.41
1218000,-452432.07
1399000,4983840.78
1732000,2559094.21
1023600,1407383.33
907800,1317613.38
1843000,4012748.56
750000,1398049.09
861600,1691587.32
2535600,2212921.29
692200,1340221.42
954000,1796849.95
1323600,1962847.74
5076800,6712179.62
877000,1168844.43
5987000,6829752.14
2102000,5016626.07
653700,322803.99
2235200,4746440.05
1685500,1818583.2
879600,-137853.8
1614000,2627888.03
5025000,5179314.15
838500,133182.38
1521000,649218.29
640600,2637531.43
2938200,3157721.46
966000,1253889.75
2102000,4006358.62
9176400,5811146.17
992500,2894054.35
974300,708051.46
654800,1027326.25
1531500,1385279.59
1339000,1298904.69
1732000,5171105.96
1229900,1796547.02
1662400,2121144.29
1521000,523334.31
522800,470775.44
328200,-438530.01
1223500,-381236.56
2799000,3763402.51
4914000,4836349.35
815400,1378146.95
3249000,4918978.99
1201500,1681709.08
954000,1172358.18
2659600,5790300.97
1185000,1411776.33
4433000,6703971.42
753800,1305927.26
2190000,3165527.25
512800,1369792.72
867800,2088125.96
3878000,4322193.51
1918600,1937915.34
6394000,7750809.76
2355400,1697590.26
798460,1055992.34
1185000,3449917.25
2272000,4005712.0
2514000,1413469.7
642000,532311.6
2753200,3396692.85
1769000,4307027.0
3286000,2707241.84
3049200,3565173.09
3582000,3920075.91
861600,642045.49
382800,-349610.83
8762000,6057700.88
274800,459469.83
3222000,3567844.28
6794000,6309127.06
969400,1637731.55
1201500,549844.18
1095000,2441198.6
24350000,6048446.28
5802000,4976938.79
2768000,4660907.48
598000,-776351.52
2032000,1764101.18
1031000,1190160.2
692200,1306405.51
1206600,5206597.87
1502600,4962534.47
4303500,2872051.77
1123400,1285911.8
6312600,5831995.22
2694000,3304430.57
3249000,3377692.36
399600,320785.26
1379000,2220195.49
764400,1015235.47
1455600,1643851.65
823100,478399.32
527000,-541080.7
2086460,4054598.12
4581000,5677084.3
3138000,4993462.93
1450000,2270510.08
2768000,5254270.24
942000,3191076.07
922800,758413.6
1991000,5849995.83
527000,537028.04
1887600,1945529.74
10020000,6351368.54
1535350,1940708.45
4144400,4559822.89
1360000,3915278.0
966000,1237837.07
606000,1586066.89
669100,731132.31
1383600,1454064.87
3508000,5248828.57
2576000,3466073.16
784600,1212815.62
2827200,3730989.21
430400,357527.68
707600,598526.33
1174800,1635100.66
1182000,978248.92
3160200,4653366.79
299500,-193024.98
732900,1284374.69
1095000,1848783.61
4729000,3998427.97
2731000,3967162.91
1262000,1543999.59
453500,1422949.04
16754000,7991256.96
853900,910839.59
1398000,3332007.89
1169600,814702.97
1570700,1691974.82
1925700,2312788.92
1946600,3858479.1
3582000,2982063.65
930000,1438366.78
2753200,5406780.99
858000,1423033.65
1928480,3684814.27
944400,1278201.04
4618000,4216965.34
2834600,4781708.73
607500,114.38
3182400,3179292.06
6338000,4841652.46
5173000,5060305.77
2245200,1514509.69
2731000,4804410.92
1050250,1892433.62
1578000,1921932.31
407300,137798.78
1732000,3084674.32
7800000,4064599.76
1627500,2528185.22
3345200,4973324.79
456000,493538.19
1108000,1791838.63
836400,1375006.78
3647600,4224436.7
2994000,1933103.81
8362400,6075799.07
3270000,2840162.36
1400300,2153795.04
1262000,1034031.61
757200,294423.2
1002700,1677657.12
3222000,4046091.32
1308000,1751428.01
784600,1077987.13
5476400,4369050.23
1416000,2195752.93
7393000,4195980.73
5175200,6083576.86
2018000,2145108.6
5395000,3879965.63
6262000,6487251.35
1038200,3067489.14
3471000,6226768.49
1362000,1300835.05
2620000,3338332.03
3070000,4547359.04
1339000,1103041.26
882000,1081379.39
1828200,4570771.77
992500,780036.97
729160,1371673.7
11338800,6685709.42
4684600,6407675.5
4020000,3530934.95
750000,1850576.28
769200,1764487.84
1732000,3979340.27
1023300,779896.34
15570000,5276295.44
3450000,4082108.88
992500,-661623.19
6061000,6411988.91
2074800,2207165.17
5432000,3892076.02
646000,242362.12
2231000,842272.56
630600,1308783.96
2053500,1885758.32
1732000,4666484.72
2960400,4729802.28
328200,1060160.17
1414500,2744389.32
1850400,5604690.81
1911500,1511256.92
3146900,702665.89
598000,935658.56
399600,1206421.54
938800,-982939.43
1556500,2111016.42
646000,1399681.73
1854000,2992752.08
838500,1700104.3
622900,138212.19
2361000,5399085.23
2213000,3129379.01
3100400,3676796.2
1154800,2864171.06
2975200,4979399.0
684500,26793.9
683200,1408490.8
988500,2308137.82
6135000,4986706.0
4840000,3646058.91
6231200,5936337.51
3123200,6128674.56
356600,436273.77
3641200,5428787.44
732900,781593.15
1308000,1479848.64
2102000,2857375.18
4344200,6131293.72
884700,696684.27
1014960,2687131.64
4954800,4200261.19
1024000,837141.55
879600,821400.44
3722600,3876057.4
2003800,2196383.94
453500,837901.38
1337460,1623535.24
9689600,5907101.58
299500,-84493.23
1695000,4203503.3
1815600,347845.2
683730,1558788.76
1024000,2363454.41
4166600,5448433.01
4980600,4424495.35
3582000,3514992.42
2879000,5590216.76
1254000,1131049.42
2005800,3908030.13
7082800,6679401.84
1854700,1956643.51
661900,1935448.46
541200,622914.95
5580000,6129884.45
1982500,2688457.26
1493000,1595039.57
3678000,5181641.98
1584000,3793617.31
3619000,3012865.9
800000,1184338.07
2731000,4856571.8
2390600,2990055.04
1069500,762962.71
3222000,3466073.16
2728000,2891997.31
3622600,1527961.66
7250000,6766707.41
2586000,1706171.12
2982600,4655471.33
2515000,2075595.32
5432000,5635932.7
1379000,1665620.58
5047200,6763454.96
1290000,1044171.13
646000,-236672.76
1308000,79235.11
2082000,1640610.53
6542000,3105141.53
2242600,3352579.08
5502000,5099530.18
1031000,-455356.17
3693000,4562644.49
6102400,6163623.47
1722000,2170094.19
1762500,1660435.24
3138000,2133017.3
1024000,1146655.55
1343500,1966346.94
1288950,1048540.04
4211000,7319813.51
2766000,2698967.7
2842000,3562360.83
1343500,1057545.97
10375200,6396655.78
915500,1764966.09
3323000,3807203.76
430400,720495.81
3478400,4204189.58
915500,1624856.98
375600,1197723.31
811000,825361.88
453500,112185.95
693840,1401385.04
1671600,1522407.76
1902000,965189.45
640600,-1282440.99
953000,2539311.01
1002000,1505340.21
6320000,3496074.42
2102000,4997245.48
2753200,4592044.0
5942800,6108520.67
1431400,1346459.63
2838000,2926255.76
453500,-60643.11
9650000,7518334.19
1876000,2418463.8
1262000,1522952.77
5236000,4772406.84
2196000,4147102.28
374960,588678.76
2597800,5594489.65
1663000,2493550.69
2834600,4732243.75
917500,1654949.91
361200,-285731.9
10723000,8966024.16
3545000,3868568.26
4248000,5311116.42
10390000,3254934.39
1627500,1967444.78
1563600,1258091.45
3139800,2324890.74
2976500,1821865.69
836400,1205339.09
2990000,3760303.41
9910000,6782403.09
584400,794661.65
1778000,3498293.21
2213000,4548193.31
1169600,1447865.88
992500,609986.49
1436000,4856488.06
4388600,4864320.85
35920000,8887461.36
2089000,2173553.89
12240000,5541265.04
1724000,1439461.41
3171600,2214726.63
917500,2182187.64
1258300,2290023.31
1088400,1476947.61
498600,235823.74
1223500,2187101.52
1844400,578516.23
5806000,2578126.78
1272500,1716895.93
4618000,3682019.32
767660,1367532.23
1531500,549599.84
2309200,1307636.93
9502000,4273947.22
1300500,2074852.09
5942600,3998561.04
1073350,1918923.73
1015600,1577361.87
3804000,3931819.49
2753200,3248993.81
1095000,2816466.26
858000,1839620.81
1436000,2137664.47
953000,335552.16
992500,2413995.77
3306000,1862052.77
991260,1273958.48
5342400,5615837.5
1161900,1317372.02
562500,-817474.19
2053500,2176452.9
1191800,3112397.27
3175000,2704547.85
4498800,4120699.97
3508000,3936947.99
992500,866818.43
3342000,2102362.81
1685500,1670097.64
1798600,5013243.65
10538000,7022691.94
1059500,2159808.52
633500,2298106.68
3138000,5048086.73
1154200,472845.41
3342000,2536705.44
1272500,2589198.08
606000,1518034.73
1333200,965591.28
1446800,3705281.24
8390000,4491195.83
2864200,3998552.26
2435000,5171105.96
1546900,1581581.81
2435000,3402002.15
1277400,592144.86
2530400,3267146.1
1724000,1425517.72
1077200,1284516.57
961700,920420.74
1446800,1668863.79
584400,1010104.88
1819200,2242599.98
4973200,6294791.36
1237000,-506271.0
8540000,7496970.52
453500,332171.03
492000,-217240.71
1556500,1948935.07
330300,827075.2
2751600,1582896.52
2196000,3663078.14
761500,1091258.38
723000,1473600.5
2294800,4405554.18
3345200,5143880.22
16680000,6613838.19
2417000,1886230.7
1290000,1847566.94
1237000,2363454.41
953000,2154723.84
2515000,491817.81
10760000,5932500.89
1876000,2139598.74
470200,1573374.78
747100,1133316.87
576700,-246335.4
1166000,2205520.94
1174800,935548.45
1177000,2178708.58
938600,1030264.43
3175000,2485583.97
1894800,3300567.21
4307200,3999481.06
6579000,3662228.38
1208100,485855.11
761500,1195843.23
715300,650024.67
3078800,4926986.82
2598800,3914621.06
930000,2392324.5
530500,407958.37
1108000,-506631.51
2263000,1629325.57
684500,756225.42
738400,694981.74
1610800,2612964.26
2516400,6535686.66
1031000,443023.44
5432000,3376919.64
6490000,6292601.28
1643200,4564775.96
633500,847119.35
2614000,4567345.61
538200,515925.65
4396000,4424495.35
1059500,2744389.32
1339000,1055350.71
598800,1267803.14
4666000,2824851.68
2398000,3360901.02
732190,2225871.21
958800,1363987.05
1208100,1041592.64
2842000,4118320.8
877000,657378.62
1647000,1313101.0
3486000,1650037.28
9650000,4469591.19
6262000,6217990.75
938800,1148006.64
1059600,193009.34
2621500,2273565.62
2161200,1645974.67
8310600,5952685.3
512800,1239173.55
2018000,2523726.44
2050200,3694448.43
1095000,1735886.39
3360000,2939257.95
12240000,8445672.92
2190000,1574210.08
2725000,1554772.74
1092600,1447681.69
1095000,1960495.53
2515200,4005041.08
1146000,1357868.99
4270800,5847752.6
894000,648448.73
894000,30966.9
2087200,1725859.24
1416000,1328941.53
3197200,3931363.43
1416000,1262303.9
1892000,3020534.83
3271200,3680568.53
2444000,2095605.35
838500,1287504.88
5121200,5100154.49
598000,1531742.28
908400,1278898.38
3656000,3430602.78
900100,2126378.45
953000,1663641.26
3656000,4497505.54
9354000,6295720.16
858000,820958.32
2262000,1332796.53
1146000,1624799.15
4062000,1295621.05
1194400,1920882.71
2424000,4898928.97
1658000,5047920.3
660630,-241438.36
598000,2272705.59
1100300,1296550.72
1318800,383313.03
6971200,4276780.75
4470000,3128192.02
1201500,2095992.02
838500,1234352.76
2309200,3816938.36
3715200,5799440.17
583800,746136.38
992500,1183133.72
3086200,3423741.72
10493600,5477284.25
583800,944137.75
980400,1462178.32
9231160,5685374.99
461200,1260548.31
1059500,2126331.24
12462000,5489569.72
1878000,1750291.54
1592000,1482714.55
3222000,5861973.36
1272500,1310270.38
6949000,6725740.45
3619000,5077241.71
9872000,6386088.89
915500,688391.94
413400,-513616.9
12469400,7664383.18
4026000,5653526.74
3320800,4936936.82
882000,1105190.94
5210000,5564070.19
5543000,5356600.32
2622000,1128161.44
3996400,5806191.82
4026000,4907847.14
825200,-940113.68
1393200,1624496.59
938600,618176.42
1663000,355307.8
4544000,4488088.14
1031000,1595638.89
1208100,-134938.14
1222800,367113.84
492000,306212.58
6026400,6428204.76
4396000,5214769.29
2760600,4108501.43
1978100,2320639.33
894000,1128029.84
3360000,5542050.73
3678000,4533579.18
2213000,4307027.0
867800,516609.61
3640000,4865955.31
9058000,6457910.36
4455200,3550252.45
11019000,6854828.9
4322000,4049703.31
1181150,1687781.67
2571000,1168845.87
349500,-241579.14
684500,1662386.58
1038200,2045248.91
761500,1104545.71
420500,263219.82
1185000,1284982.33
4588400,5317497.8
492000,671112.74
507400,335191.88
644460,1487214.39
2842000,4486205.42
4174000,7135454.6
576700,1369773.01
9354000,4838016.22
4174000,5065083.0
800000,1538901.07
1318800,-125196.16
5202600,6369400.0
10301200,5358203.98
2500000,3466073.16
2509400,1204179.22
570000,-70642.48
2620000,4841238.67
3508000,3377692.36
461200,1221072.66
3426600,2939389.55
2886400,5687907.45
6209000,3682126.68
5355000,1712479.59
1416000,1168964.13
1670100,2526798.68
977100,1287413.03
2827200,7534523.93
711600,1030104.05
406300,-1117136.93
1654700,2093000.43
4751200,5773085.26
661400,571285.53
915500,1126292.21
13786600,6664635.28
1261200,1030511.38
1024000,2363454.41
530500,332649.28
646000,1764966.09
5713200,4568301.39
591600,432092.81
1069500,653925.96
3358800,4005041.08
1750800,1464266.8
1362000,2236259.35
761500,-541085.55
548400,1113965.14
1218000,817112.81
1030800,383444.64
723000,1568430.08
2735100,2698158.02
630600,31644.67
2116800,3743009.71
1608500,1787625.48
4692000,3922508.65
2190000,2173507.82
354000,1054970.03
1569200,5480121.69
5802000,5143901.82
684500,293724.06
1531500,902361.18
4100000,2826502.62
1911500,2227903.93
1592000,2504381.7
984800,865896.92
3271200,4423809.18
2657000,5512309.62
9132000,5173585.91
3101000,3536302.24
4618000,4038645.78
1822800,2912059.46
17342800,6847417.97
620400,316466.1
4020000,3981229.53
5136000,3138015.29
2435000,3481878.12
1554600,1557448.23
1778000,4798868.59
1698500,2359271.45
5358000,4596901.93
2361000,2931884.27
3754000,4162273.34
3212000,4942319.96
2679200,5061992.31
930000,1998797.0
699600,1189027.96
761500,1253535.44
1442900,1898162.69
2368400,5976214.82
1779600,829153.4
800000,855497.43
492000,257562.39
1405200,1611081.09
2953000,4069298.28
1325000,2733837.43
10464000,5937030.15
1308000,597942.95
3580000,1288690.93
761500,-446229.96
5214000,2575956.74
570000,-222501.82
2028000,4610768.78
2464600,5319881.51
4804000,1468285.78
1487800,4874997.77
2583600,3538745.88
2620000,2653032.66
3064000,4814865.15
714000,1742489.95
4458000,1526264.71
484300,-63892.92
1492600,836639.8
1621000,4180045.71
1262000,1609977.78
598000,2511847.21
1362000,590161.1
714000,1309463.24
6653000,4430213.24
1258300,2363703.15
3796600,3655195.9
5372800,5133214.43
3582000,4410269.06
949450,1918411.0
992500,1080467.84
981400,2287891.84
9798000,5578918.1
5047200,3454414.32
2605200,3843837.34
6297800,5198716.56
6468000,4994892.34
1769000,2887982.6
764400,1521797.9
661400,622929.06
3730000,6658027.24
545900,430777.74
413400,992774.35
1854000,4879541.76
2982600,4116684.17
5355000,924745.76
1500700,579605.54
1308200,1499675.81
1046400,1683036.75
5654000,4306373.07
2190800,2904420.47
7245000,6055275.81
2690000,3438609.36
1794000,1467866.46
633500,670043.62
2378400,5632241.81
2978800,4547359.04
2863600,2416527.16
3767000,3943351.36
505700,1572208.59
2879000,3004251.34
1218000,1165156.01
723000,376776.24
3656000,4751047.1
1239600,1073250.0
1608500,1675682.9
527000,912179.37
1238900,1795814.68
5062000,4067669.08
6186000,6426802.85
768400,1759826.81
2658000,2987622.03
1362000,1630918.87
2870000,1993054.66
534000,1397916.98
769200,1181266.47
2348000,3333868.81
1414500,2154855.45
1939200,3128016.71
1031000,906512.78
1524800,5071731.85
5876000,7100004.13
4003800,4792377.75
961700,1000171.38
836400,1554784.31
1080800,819156.73
995600,903357.15
527000,912657.62
1531500,1629919.03
3952000,4454488.1
2855800,1865498.33
12934800,7194746.08
1436000,5162498.01
917500,2205520.94
1631600,2944917.67
3486000,1040078.49
853600,1462428.63
1647000,1564476.21
1493000,1990927.99
6172000,3915887.56
1069500,680424.16
2990000,4566095.12
6157200,7747037.28
30354000,8507954.53
938600,445940.67
2398000,3136208.82
1806000,4419155.74
8392000,4455556.18
4381200,4714388.98
5106400,6843649.88
2181300,2284396.31
2082000,5124159.61
2620000,3165929.65
953000,1647829.88
984800,530924.68
13330000,6443525.62
1542000,2002944.57
2657000,2104905.66
307200,137798.78
2479500,1282975.1
3094600,1670126.46
4662400,4405540.63
3722000,1813527.02
7840000,3491579.18
2694000,2904637.27
1531500,1884695.82
2760600,3858479.1
1434000,1028292.27
548300,227694.85
738400,1318334.65
430400,1572444.81
1547000,5901271.17
769200,24925.02
1724000,1374301.68
4290000,1381836.7
448900,268022.64
1450000,1278827.29
1323600,959422.97
6854800,4766848.85
4645000,3291664.98
3212000,5630841.71
2087200,5492008.22
4914000,5692890.34
1670100,1205113.7
3426600,5089571.47
6320000,5717872.98
438100,453352.59
10822000,6674342.54
3580000,3640584.41
669100,1095096.09
861600,1595778.11
2826800,4028038.05
4400000,5341608.78
1272500,1966190.81
3271200,4001081.21
445800,682158.23
4988000,5526486.58
483600,477385.31
1146500,1275571.4
1201500,1848807.85
958800,1144924.47
534000,-61656.91
832300,97119.11
4558800,4454156.39
1279600,2055349.73
1462200,1508756.47
4877000,3133056.97
1390800,1209115.02
2087200,5006260.2
2679200,4391361.46
945900,-488081.37
5958000,5166397.78
721200,1251895.32
1726900,2154180.01
1386100,663377.91
1377500,1297564.03
3214400,2891460.16
1346700,2156549.15
656400,1608969.99
1598800,4991135.09
1924400,2733837.43
728400,1203592.4
2763500,1849366.46
1074000,1332796.53
708050,1197617.01
3656000,4641247.57
1436000,1792143.12
3138000,3696690.0
4840000,4719975.26
1364090,2401462.25
1521000,1942615.41
3204600,4133620.44
4618000,4187398.9
570000,-278297.12
12018000,2250908.37
1059500,2272063.83
3952000,5028980.47
1473000,3638975.37
1223500,1069985.25
1110000,892519.5
5321000,4456415.91
583800,215022.14
1838800,1301508.99
1454500,2217032.78
2760600,5270859.46
783060,616069.52
2864200,4392368.63
545900,208066.51
1592000,2270200.01
649200,1387371.84
966000,1611081.09
2324000,4267579.71
2686600,4757421.13
1166000,303349.23
1577800,2069546.03
1946600,2170796.49
784600,1853320.48
2768000,4495560.59
5136000,4425632.18
1769500,2394104.69
5099000,2733837.43
3789200,4343660.59
1902000,877862.52
4134000,5706805.57
2509000,6591418.77
7903600,6511765.81
2181300,2852149.33
1435800,2389686.95
1806000,4371844.72
5580000,2143933.76
2065000,3880566.34
5432000,5959148.12
4362000,4108842.83
48130000,5361706.03
1450000,1763144.45
1222800,1638606.21
2424000,4103184.17
607500,533998.06
4396000,2457919.66
2515000,1016523.19
1447160,2130912.3
1647000,1117558.44
3508000,6396775.33
2316600,5042860.99
3952000,3514576.67
792300,1000838.84
2109000,1581078.64
1584000,1805743.99
9428000,5703327.86
2583000,4452887.95
3508000,5173812.35
784600,736040.15
370800,38935.02
1608500,1799357.81
633500,2191281.49
4899200,4222802.24
5247000,3802177.24
4840000,4759036.21
669360,1600117.46
2070500,3473728.8
4970000,3664220.65
3130600,3791216.69
3700400,5524758.96
630600,1208759.09
2087200,3291184.65
699600,55241.51
3878000,6820108.56
1650000,1229795.29
2176000,3416207.06
1201500,1872619.39
3184000,4955104.32
431150,-190303.79
1633600,4948908.19
5395000,4251718.73
678000,1252373.56
661400,502039.29
2462000,4248248.25
1326000,1492208.84
4218400,4216744.87
2231000,2045248.91
1069500,3448217.12
2324000,2785112.78
1379000,1859032.95
353400,-70471.94
2908600,3350407.85
3175000,3605753.25
1542000,2792500.94
620400,1600117.46
3382200,6227304.42
2478000,1554503.91
1717200,2851605.33
5580000,4278253.5
526800,251386.42
1608500,2281416.32
3123200,3370516.27
723000,1144551.59
1808700,1476374.12
704500,-359998.18
2472000,3661091.73
5802000,4197512.4
815400,790824.92
4692000,6535243.42
735600,1844488.76
684500,1404053.29
644460,-159802.68
1254300,1243768.24
2728000,978834.29
2546000,2507596.97
4877000,5997515.77
853900,327281.58
1222800,2312427.8
892400,270418.22
1002000,1583327.25
945900,2018241.87
2250000,2930788.31
1598800,5113391.95
